formatted_address,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,id,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,types,user_ratings_total,state,zipcode,borough
"79-41 Cooper Ave, Ridgewood, NY 11385, United States",40.7086966,-73.87181720000002,40.709977529892726,-73.8704100201073,40.70727787010728,-73.87310967989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,29b201ba7ec0dbedbf701d0ad5017f7ba683b4af,Triumph Gymnastics,True,"[{'height': 1730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106482379992231500465/photos"">Triumph Gymnastics</a>'], 'photo_reference': 'CmRaAAAAoiMmbgt2M5JwA3Ys12bGh_lu4EVoDlQV_11t7sn8IIKXOymhU0vKizJ_P2vqCOEn4F3noW04iAU5M1Iv-ahUO54PszS6sZ4mYamPoAw8Hyky80WagvBYhFyNQ7XseCo5EhBofM3rDwnmyZeT133_2_6jGhRTYE4r08FqofwSoJAbC5NsCV3xsg', 'width': 2048}]",ChIJGbjrknFewokRNHodKKIjmtQ,"P45H+F7 Ridgewood, Queens, NY",87G8P45H+F7,,4.1,ChIJGbjrknFewokRNHodKKIjmtQ,"['gym', 'health', 'point_of_interest', 'establishment']",35.0,NY,11385,Queens
"74-12 88th St, Glendale, NY 11385, United States",40.7075699,-73.86359,40.70911257989272,-73.8618171701073,40.70641292010728,-73.86451682989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,43b19ddd357eb68a94478ac121651cb6e852b7af,DYEVO,,"[{'height': 645, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107975123170835043808/photos"">DYEVO</a>'], 'photo_reference': 'CmRaAAAA8uyPw_dtCQIl2B89YsL0iAf1IQLhGjLjWhEFWewwzDKbNCFFkcRoA5hhDiyuu1fc-HxO0FNuV_FDC6yTrBd-TOfi4R7AL6gGWwEIWPPug9nEuU_jKNHtAW09Ha7QOJ87EhBssoROIKQnM0mATa5ltnJ-GhTFTIHTUc-mMpCqV5d1XKiybPEN_A', 'width': 860}]",ChIJNbG0bg1ewokRqPLx5vy8I00,"P45P+2H Glendale, Queens, NY",87G8P45P+2H,,5.0,ChIJNbG0bg1ewokRqPLx5vy8I00,"['gym', 'physiotherapist', 'health', 'point_of_interest', 'establishment']",3.0,NY,11385,Queens
"70-29 83rd St, Flushing, NY 11385, United States",40.7095044,-73.86604870000002,40.710840929892726,-73.86484102010728,40.708141270107284,-73.86754067989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,da136ed06a9a1130d7ff41aa510d267ea34fc970,CrossFit Glendale,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108472842386984457841/photos"">Luis Ramos</a>'], 'photo_reference': 'CmRaAAAAEHtjkdUzK0KdUhuCYbE82jKJUPuNgNfltoCBpaw2WVVVga3R4xaNvS1BOJwoHGlwIRsDmkhHw_lHTTYRv1i4u6iJEIxC3tV7AQrwKjkGBDKf8KujIXjbn97cMSq3RRWbEhDYrWQZFMlOOj-QKBaZXS01GhQAMUZYWWudXiCbUdsF-XMuPk_NEA', 'width': 3024}]",ChIJT70aSG1ewokRQ5k_7UJjVbE,P45M+RH New York,87G8P45M+RH,,4.5,ChIJT70aSG1ewokRQ5k_7UJjVbE,"['gym', 'health', 'point_of_interest', 'establishment']",31.0,NY,11385,Queens
"96-22 Metropolitan Ave, Forest Hills, NY 11375, United States",40.71107689999999,-73.8557115,40.712501729892715,-73.85434252010728,40.70980207010727,-73.85704217989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,f235b01c1f3e0a805bbbadfbe50845bc847ecd88,Transcend Body,False,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117350880029525780610/photos"">Transcend Fitness Studio</a>'], 'photo_reference': 'CmRaAAAABNFxM4nYNbNiHMPcgB9S2ZSgmJkJyLvT6uZFzUGoEB4sjktBzCWliLCXjdx1Nu2rQLZTXrSYdy3XVA_io_5KEZ7C672wi7WOA1DpDUF6YwwdlihhiS7rRBSWlgqeLnG6EhCYtAv5sXhvXr5K51zXuPCAGhRHb-L2GrOxIFHGQJy1uqcAfeF68w', 'width': 1334}]",ChIJrfSLwhBewokR5Lf_8O__ydg,"P46V+CP Forest Hills, Queens, NY",87G8P46V+CP,,4.0,ChIJrfSLwhBewokR5Lf_8O__ydg,"['gym', 'health', 'point_of_interest', 'establishment']",4.0,NY,11375,Queens
"75-47 Metropolitan Ave, Middle Village, NY 11379, United States",40.7132587,-73.8758565,40.71452217989272,-73.87449202010727,40.71182252010728,-73.87719167989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,94f573eb690466bf04744141c43e459c2e0348fe,Polish Fit Club,,"[{'height': 706, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117321931198968119537/photos"">robert rutkowski</a>'], 'photo_reference': 'CmRaAAAAwFAiuiotSfz-gISE6I12IW_cRGlCsS5350Bm9acV1hHqzJgHDeKiL9mwyrgVYPfVomH0N_R6NvYsOktjPOAO94HX_jehQml-ll6Xy0ASH2aW8pDDbW9Fq2kBjtFqfqmYEhDO0awRBbbTlcL9hgv71P07GhTOx4peUXCnMKBDNBw6c_NU13dYyA', 'width': 1080}]",ChIJGaqccm9ewokRyzGEbwMIJdw,P47F+8M New York,87G8P47F+8M,,0.0,ChIJGaqccm9ewokRyzGEbwMIJdw,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11379,Queens
"75-17 Metropolitan Ave 2nd floor, Middle Village, NY 11379, United States",40.713252,-73.87676490000003,40.714600279892714,-73.87538452010727,40.71190062010727,-73.87808417989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6a93c0edcf7fb8eb9a4dd8eed23c075b3b1efb4f,GInspired Personal Training & Fitness Studio,True,"[{'height': 1182, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104119949837953030708/photos"">GInspired Personal Training &amp; Fitness Studio</a>'], 'photo_reference': 'CmRaAAAAJ_rGIKHdC-EHXvJ30szh5ri7TsBEJfBNOnD_iA4jZ3YSgtF3xtGkLSInMiAjx71QavOiAIP8H91CtNxl3MODSes9Ltq1tdHh8feWXf7oa9qQZ3sB05xKQzlGmCX4w76lEhDoUazYFjGNgvNXF91Q-Gg2GhR7L7nK2XFC3BCXVNvEFJirfa8LJA', 'width': 2660}]",ChIJ8YGde29ewokRZY3MADqihQ8,"P47F+87 Middle Village, Queens, NY",87G8P47F+87,,0.0,ChIJ8YGde29ewokRZY3MADqihQ8,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11379,Queens
"73-03 Metropolitan Ave, Middle Village, NY 11379, United States",40.7129052,-73.87920150000002,40.714178879892714,-73.87783887010728,40.71147922010727,-73.88053852989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,68c9be967930d6995486041a35cd6a1d5fcbafd0,New Victory Tae Kwon Do,True,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118380180482724524250/photos"">New Beginning Tae Kwon Do</a>'], 'photo_reference': 'CmRaAAAAoYpNjbi8DWOgiX5mf8BzXMlFN0Vw1P-JkOB7Tok1K3QSx4qsJTMw9OlDUDqaZMxeEMqtWG6dOfwm__TzKJC58XQRP03VuyZufBO2TbwTt3gDiq8M7tbMFOrcd3qAWQh6EhARLew3sOhc5EbqI6Idq8hSGhRG_4fditQKc9c6vjAA4DiYVYHKDg', 'width': 3456}]",ChIJJdUeCWVewokR372TBvWJQ50,"P47C+58 Middle Village, Queens, NY",87G8P47C+58,,5.0,ChIJJdUeCWVewokR372TBvWJQ50,"['gym', 'health', 'point_of_interest', 'establishment']",6.0,NY,11379,Queens
"69-12 Metropolitan Ave, Middle Village, NY 11379, United States",40.71193,-73.88584689999998,40.71332422989271,-73.88449267010728,40.710624570107285,-73.8871923298927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,7c50604790802a5698228f6eac30bef0e5785f5e,CrossFit Middle Village,True,"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106347878940828059131/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAg-3SuEuPWnP4hpGVZGJccAY_pbHtmNkpq8QVK9DnIH0aZFdnOmsyRb2JcPJeJIvvc-6b0YaGp52ltTAvTaONQI20rqeZnPk7qOB1YM7jWRYH2heZvP8LZm_YWvShPrMZEhBkxOiiSwP2o9Fq85K5HIm9GhQKgrJ6m5_CrhelbhYw1yhiGoG_Hg', 'width': 1024}]",ChIJvQf5ttJfwokRFmxmnqtZrJc,"P467+QM Middle Village, Queens, NY",87G8P467+QM,,5.0,ChIJvQf5ttJfwokRFmxmnqtZrJc,"['gym', 'health', 'point_of_interest', 'establishment']",12.0,NY,11379,Queens
"6507 Woodhaven Blvd, Rego Park, NY 11374, United States",40.7199263,-73.8644953,40.721235329892714,-73.86322952010728,40.718535670107286,-73.86592917989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,f393be4c5517241b291136980fb213e89fb068e6,HotYoga4You Rego Park,True,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106957248925716802677/photos"">HotYoga4You Rego Park</a>'], 'photo_reference': 'CmRaAAAAxQ8JGBch6LJX2gC7Vbg8_cJym5IZPIXYMsdR57Ul1MWGKUzzIceYYQzf2axBn4WiF005G8uZV9AdZ-t5W1rfaG-N8S0ilj0za1-lYbtXeEDpAZMriq9eGjC3uEafY8SfEhCgwotFCDvp0TyjpMwZ_ZTpGhTZduIlfVyHqvU_33dgJiHXA2gMEg', 'width': 1080}]",ChIJpR5yjj9ewokRm82gztLFANE,"P49P+X6 Rego Park, Queens, NY",87G8P49P+X6,,4.8,ChIJpR5yjj9ewokRm82gztLFANE,"['gym', 'health', 'point_of_interest', 'establishment']",48.0,NY,11374,Queens
"18820 Linden Blvd, Jamaica, NY 11412, United States",40.69164139999999,-73.7632615,40.693046829892715,-73.7618976701073,40.69034717010728,-73.76459732989274,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,98021d3df9546fd5ef007dee7c9a81ade7bfd68e,Body Connection Health Club,False,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117866208478268770262/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAPYdTJ-uqea0SenUBnEqyw5rbfNLSM2cescLJQhWTol13L5R231AFenCMjhs6Og-Db5PTIu9JPWWvKdIruInCZUqdwRQEVOsTqjBCoKwLRNGzLrK6tTDGegDYOqS0O_FgEhCUPa_wm6JWjwiUt1UAShKDGhSky5FYXBgLwqBK3liGigVE6jTj8Q', 'width': 4128}]",ChIJObooA09hwokRKSqv7rnvus4,M6RP+MM New York,87G8M6RP+MM,,3.3,ChIJObooA09hwokRKSqv7rnvus4,"['gym', 'health', 'point_of_interest', 'establishment']",3.0,NY,11412,Queens
"204-06 115th Ave, St. Albans, NY 11412, United States",40.698775,-73.74978899999998,40.70023272989272,-73.74848797010728,40.69753307010728,-73.75118762989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2f64399c9091da5a10866d1b45be63cfd83add7d,F8thful Fitness LLC,False,,ChIJT_atEV9hwokROKMJHbBAh8o,"M7X2+G3 St. Albans, Queens, NY",87G8M7X2+G3,,0.0,ChIJT_atEV9hwokROKMJHbBAh8o,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11412,Queens
"194-18 120th Ave, St. Albans, NY 11412, United States",40.6886792,-73.7545648,40.690109329892714,-73.75326672010728,40.687409670107286,-73.75596637989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,61a63679c6fa71a90b129312374da4a9ed0d4614,Move Your Body Kidz Klub,True,"[{'height': 525, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116985272248866614696/photos"">Jennifer Baker</a>'], 'photo_reference': 'CmRaAAAAAgEYTits47DzRhkegkbQ30VfKLbKaru4qrkIGgfWqQSO4tLeFe2ynWS9SWDaChyiW9uy09SSAM315VzcB5DcEBsTwhmJl9FulPC1YbZWhaLRN6Vpplix3to1CqPhSBjVEhAbyokZcQnhmtGiYfVjpyDSGhQOhqR_lLjB6kkT-Nciqe6cHKzMvA', 'width': 800}]",ChIJQ1axS7JmwokRB-ZSczsvrfE,"M6QW+F5 St. Albans, Queens, NY",87G8M6QW+F5,,3.7,ChIJQ1axS7JmwokRB-ZSczsvrfE,"['gym', 'health', 'point_of_interest', 'establishment']",3.0,NY,11412,Queens
"110-60B Dunkirk St, St. Albans, NY 11412, United States",40.698686,-73.77130989999998,40.70005822989272,-73.76990522010728,40.69735857010728,-73.77260487989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,37581501c1a1f75a34745be3b7b748ea8dade941,Dynamic Fitness NYC,True,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808394062107732078/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAULdHRtKxqpilo5yVGBsgYgyGFsxjIlV0hPWURofT-wG1kwSaiF6rM_iODaJnqmWb1nDoWye8pvgxsCGPBgMEjlFHTYHwOm8A5EkJDHLe-ttq72V0eHcJzw_BPv0tS4SGEhDfN45ZP-PXdtwnTC3xpFjLGhQmvhRmUpuYKgskThNJx12fP6j-CQ', 'width': 3264}]",ChIJVSHfYUdhwokRY4np0N3apAI,"M6XH+FF St. Albans, Queens, NY",87G8M6XH+FF,,4.6,ChIJVSHfYUdhwokRY4np0N3apAI,"['gym', 'health', 'point_of_interest', 'establishment']",21.0,NY,11412,Queens
"187-21 Linden Blvd, Jamaica, NY 11412, United States",40.6920811,-73.7646573,40.693372129892715,-73.7633221201073,40.69067247010727,-73.76602177989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,1f408020ffd7779727176ddb97cd977c6d73de51,TWD Fitness STUDIO,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110862808087709816664/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAUtPPlT-8MAP1Ag_OMI3_XWnquiYnubP6Umra3Fqj-wpytrFYq7sDk0S_yfhtW41Gx1cjIAKB-RCgLc25LbMk1eVNYQ3wdb5buVtHUq2JbwRwX6BKSPsaGz4AvDKlvrMJEhABrOVWu58S06pveksCqJMTGhQdS2aPMPrfY_8PFIupmeTNMfbBfQ', 'width': 3024}]",ChIJV8BxgaVhwokRzbl10nucn8s,"M6RP+R4 Jamaica, Queens, NY",87G8M6RP+R4,,5.0,ChIJV8BxgaVhwokRzbl10nucn8s,"['gym', 'health', 'point_of_interest', 'establishment']",12.0,NY,11412,Queens
"8922 191st St, Hollis, NY 11423, United States",40.7141486,-73.77010200000002,40.71553197989272,-73.76866422010727,40.71283232010728,-73.77136387989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,edcf858dbc14dcd5210fc38a15a5d359555889ce,Devi Yoga NYC LLC,,,ChIJBdxpQ21hwokRAMAuq8XpXqU,P67H+MX New York,87G8P67H+MX,,0.0,ChIJBdxpQ21hwokRAMAuq8XpXqU,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11423,Queens
"90-73 179th Pl, Jamaica, NY 11432, United States",40.7091089,-73.781593,40.71042822989273,-73.78035642010728,40.707728570107285,-73.78305607989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b31bf18bfdd7b00b4ff0be0be53c163ff00e06f7,Harvard Playground,True,"[{'height': 4656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101516923208643941292/photos"">Julio C. Gutierrez</a>'], 'photo_reference': 'CmRaAAAA2_4TTBiE7ljP9_jEAhl6z6yunvlDbuKhwESkPdgfRESQysgzza3P7aPL7cM39svEGMsIECgWIYOXEGCcq2oN04pOKycTlM0DrOQdzmJ5bG6gGrGi3PhyqKzyMlnvfdgBEhAocDdQ5keJW4xNM5rtBF7ZGhSZFLR28wRB9klwbm8GX9WlBr8W1w', 'width': 2620}]",ChIJgSGxChdhwokRN39ql2wirps,"P659+J9 Jamaica, Queens, NY",87G8P659+J9,,3.4,ChIJgSGxChdhwokRN39ql2wirps,"['gym', 'health', 'point_of_interest', 'establishment']",16.0,NY,11432,Queens
"17701 Baisley Blvd, Jamaica, NY 11434, United States",40.68703789999999,-73.7694259,40.68827772989272,-73.76818772010728,40.68557807010728,-73.7708873798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,34dde8724de5e739ab0f152e977ed29acaf4109c,Roy Wilkins Recreation Center,True,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113743003110485545469/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAA_YzWgE1S15Jrd36iU0rqcX4XyNvZZQHmMVw5Sf1MD7omPTBHS-BG4pL_HKsSbP3btY6A1y-jSXSJ3rUJJsLIT3BX_xZjdPhDkcDzjc4hNpsxlL1X7BHDqUMiKqVGjistEhDjOP1T9Rz65anJyV3xCW_RGhSsF_Cw8ZGVXnWAsEIMdhoxpHiLSw', 'width': 2100}]",ChIJCUlB4EphwokRSmxfemFzqmg,"M6PJ+R6 Jamaica, Queens, NY",87G8M6PJ+R6,,4.3,ChIJCUlB4EphwokRSmxfemFzqmg,"['gym', 'health', 'point_of_interest', 'establishment']",96.0,NY,11434,Queens
"113-05 Springfield Blvd, Queens Village, NY 11429, United States",40.7039472,-73.7400454,40.70531627989271,-73.73878382010727,40.702616620107285,-73.74148347989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b474515af4c127a5a5b17ef143da33b7e33dad5b,Retro Fitness,True,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109700592280563160454/photos"">Ted K</a>'], 'photo_reference': 'CmRaAAAAOUptUBaHXOMRm_ewrVbsEUKVVtBZvKMyMWXTaooswn1htStFniMwC8Ka0n6L50aBoWEOn1_d1i7cHa6Oe1qlnO0JDRtoLkBq67CxL1DymyEByfdW9ryhIYg5CkcrNhptEhBIPw4Y-d4HPUwknfNgiSxbGhT8gM0W9xzo1MGIdvfZsvhwTYemoA', 'width': 2048}]",ChIJh8UBEkpjwokR8G2rg9bLjgk,"P735+HX Queens Village, Queens, NY",87G8P735+HX,,4.1,ChIJh8UBEkpjwokR8G2rg9bLjgk,"['gym', 'health', 'point_of_interest', 'establishment']",133.0,NY,11429,Queens
"179-35 Hillside Avenue, Jamaica, NY 11432, United States",40.7130115,-73.78338470000001,40.714334429892716,-73.78215147010728,40.71163477010728,-73.7848511298927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0609bd58520fd17e0f647c11ab03360887b2ae62,New York Sport Center,True,,ChIJX6u2dBphwokRqUjaSgb9ccg,P678+6J New York,87G8P678+6J,,5.0,ChIJX6u2dBphwokRqUjaSgb9ccg,"['gym', 'health', 'point_of_interest', 'establishment']",1.0,NY,11432,Queens
"183-31 Dalny Rd, Jamaica, NY 11432, United States",40.715921,-73.7786859,40.71718407989272,-73.77742902010726,40.71448442010728,-73.7801286798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,76d0bed7c60c7126715582d0de0faa787f6e6adb,Entire Workout,True,,ChIJpyfZ3xFhwokR1lkjlhxfsnM,P68C+9G New York,87G8P68C+9G,,0.0,ChIJpyfZ3xFhwokR1lkjlhxfsnM,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11432,Queens
"217-90 Hempstead Ave, Queens Village, NY 11429, United States",40.713812,-73.738423,40.71527627989272,-73.73701422010728,40.712576620107285,-73.73971387989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,6b2e3fd77789f5a53f722cc671230516feb37fda,Militia Fight Academy,True,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110856650891329690212/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2M4uBt-eTNDzGpDKqRjuEDunaL9a-2jchUlfUkCenRDb97HP7ClLX3TEwVH-rEUBefdPAOCokniTk1UYKcbiIPNC-_8pGdvDfh0C8Pdp1L5tDU-lgxeajFvkBtOxCEhGEhA5m2VsMpilXcehpx6HpqstGhQu9dkJDebXh02JoYuW0Qv_odZmJw', 'width': 720}]",ChIJvW5ZnnxkwokRP-Ib8GQRzfc,"P776+GJ Queens Village, Queens, NY",87G8P776+GJ,,4.8,ChIJvW5ZnnxkwokRP-Ib8GQRzfc,"['gym', 'health', 'point_of_interest', 'establishment']",31.0,NY,11429,Queens
"175-25 139th Rd, Jamaica, NY 11434, United States",40.6716766,-73.7647145,40.673112479892715,-73.76336492010728,40.67041282010728,-73.76606457989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,23f56d71eccedd3cab18f2dc6d4a5da3ce5ea346,Maceus Studios,True,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109368860554828450175/photos"">Maceus Studios</a>'], 'photo_reference': 'CmRaAAAAn2d4sFyJNFLvvTRtEzgWRmT01PchsIHiZF-0XP3XYE0eai5qoxirYWG6rorIPHAVIG5DX08cyenwVjKe0yzlwJxJ7iN19lbg5k1MusPTmZ17_osXMOSaxSBqbFGWZWKdEhCdmeVc2JpWeJyK4EzrDODvGhRhstgiQQaAadw-q3SSEqHBZjwtqw', 'width': 1080}]",ChIJL7u41btmwokR_SRcaL2L2tA,"M6CP+M4 Jamaica, Queens, NY",87G8M6CP+M4,,4.6,ChIJL7u41btmwokR_SRcaL2L2tA,"['restaurant', 'food', 'gym', 'health', 'point_of_interest', 'store', 'establishment']",22.0,NY,11434,Queens
"166-10 Baisley Blvd Floor 2, Jamaica, NY 11434, United States",40.6789599,-73.77623799999998,40.68029277989272,-73.77489492010727,40.67759312010728,-73.77759457989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,be22d1f9b7d5cf6c10321488c9e3e309d8bb0f5a,Crunch Fitness - Rochdale,,,ChIJo54EXUNnwokRBPQsO4bo9D4,"M6HF+HG Jamaica, Queens, NY",87G8M6HF+HG,,0.0,ChIJo54EXUNnwokRBPQsO4bo9D4,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11434,Queens
"219-07 Hempstead Ave, Queens Village, NY 11429, United States",40.7131677,-73.7345392,40.71443707989272,-73.73322702010726,40.71173742010728,-73.7359266798927,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,fdd6405914bb0680e6625d9a04b3304a5f087f30,Eastern Queens Boxing Club,True,"[{'height': 700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100439260834300521000/photos"">Eastern Queens Boxing Club</a>'], 'photo_reference': 'CmRaAAAAQ8ztriFJV5HhGvowtci94oOwkWDDWxy-ejW7Bqvt2Qf2lHQB_pWCXK-7i5vakpveQY3tDUIjh3h1E97Au0G-yo-9W9aEE-RQ1HuKK5bHeGhh5kEPqneSFWZ3JziVS4dwEhDSnTby91mpXfYPi6t1RbKHGhRMBWwohFTKsnAoxjBWNMUapsZGlw', 'width': 1242}]",ChIJmyTnqCBiwokRW4aS9mlHWQ4,"P778+75 Queens Village, Queens, NY",87G8P778+75,,4.6,ChIJmyTnqCBiwokRW4aS9mlHWQ4,"['gym', 'health', 'point_of_interest', 'establishment']",33.0,NY,11429,Queens
"21877 Hempstead Ave, Jamaica, NY 11429, United States",40.7133324,-73.7353661,40.71463132989272,-73.73404227010727,40.71193167010728,-73.73674192989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5de510dc0fedf12f6d4092d9139b4645832d5eee,C.E.C Fitness,,,ChIJZ9weI85jwokR1rSYHKHDu0M,P777+8V New York,87G8P777+8V,,0.0,ChIJZ9weI85jwokR1rSYHKHDu0M,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11429,Queens
"176-25 139th Rd, Jamaica, NY 11434, United States",40.67186160000001,-73.7653188,40.673228929892716,-73.76396902010727,40.67052927010728,-73.76666867989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,3641c2864b0001402fb923d0e97513ac1c66a184,Body Bangout,False,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109972786185490029796/photos"">Body Bangout</a>'], 'photo_reference': 'CmRaAAAAYs-ccZT14XwiwdWYXkD6cGuUYhZY3wcQYDcGrY9LBxKhQJXkh0aVHrLgTjigtsJYFXK-eOkDllfpcB40Q_5Bkl2T7uDZAUeknlyRIYJEgW-bBOAbyrcBvn7WQoWuqt0nEhDeES6Chh1IX2o8_Puo6C5LGhQqHQliyQN4AYQ2kFYj_KPrh032GQ', 'width': 640}]",ChIJjaW41btmwokR-fmvRbO2Gg4,"M6CM+PV Jamaica, Queens, NY",87G8M6CM+PV,,4.0,ChIJjaW41btmwokR-fmvRbO2Gg4,"['gym', 'health', 'point_of_interest', 'establishment']",5.0,NY,11434,Queens
"25, 175-22 139th Rd, Jamaica, NY 11434, United States",40.6716766,-73.7647145,40.673112479892715,-73.76336492010728,40.67041282010728,-73.76606457989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6f006c86c83bbcf6df7742ed33e766d2c292fa81,Ktfitness Club,,,ChIJDYL-0btmwokRSGjR9wa7cYE,M6CP+M4 New York,87G8M6CP+M4,,0.0,ChIJDYL-0btmwokRSGjR9wa7cYE,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11434,Queens
"219-10 S Conduit Ave, Springfield Gardens, NY 11413, United States",40.66529600000001,-73.757449,40.66669497989272,-73.75625462010727,40.66399532010728,-73.7589542798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0d6be84a4227cd4eaf9293d0c3d53095554a2a55,Weight Loss Transformation,,,ChIJc96476JmwokRn4Mi0vY5fPE,M68V+42 New York,87G8M68V+42,,0.0,ChIJc96476JmwokRn4Mi0vY5fPE,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11413,Queens
"245-24 Horace Harding Expy, Little Neck, NY 11362, United States",40.7596978,-73.7325812,40.761194729892715,-73.73129197010728,40.75849507010727,-73.73399162989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,99bcf403b21f7737c3f72803d0b84d822eeab51f,24 Hour Fitness,True,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115819327647687121835/photos"">Luciano Panzarotta</a>'], 'photo_reference': 'CmRaAAAAN6xqLGH3YfhJnAR2JRT386P4u1u8EPT45sEV7ZtCQxWl_MAonFWZ8MBTDnWd_mT6wfi0d7zxX2kdaVCCZ5FHyF7e-u2vIHlDrHRfkMoTkCUekGvOnqynXkTjnemT-ZT-EhDkksYE2dijLmNPOm9zv8jgGhTiGclt7yb0ddWkXTGbVc_y6_xQfw', 'width': 3096}]",ChIJAWKcZuKJwokRFalExhfUkvE,"Q758+VX Little Neck, Queens, NY",87G8Q758+VX,,2.9,ChIJAWKcZuKJwokRFalExhfUkvE,"['gym', 'health', 'point_of_interest', 'establishment']",182.0,NY,11362,Queens
